,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9
X0,0.7698298731197462,0.5035672100812466,0.7180494701509827,0.5113117931486705,0.5740460865613853,0.35796286972065167,0.33419507014515143,0.35238155506325536,0.7675751295888628,1.561128070944498
X1,0.5185077884055342,0.5570988952655106,0.32078317058101874,0.6228710047768572,0.28397362881570615,0.44348229014136736,0.18794586115393025,0.24305985811655503,0.7686165907309662,1.028661687955174
X2,0.7381969923312396,0.8576076563771947,0.29473918132623916,0.34085092670241374,0.5254539776332728,0.8928780640409246,0.17599883488858392,0.2397306266287321,0.2853597238684616,1.851437428758419
X3,0.5337885621587136,0.2697971677382366,0.23980231348708572,0.3103501858258009,0.2752003648532057,0.9239865738421229,0.282494649331387,0.2856915488873032,0.37671026734249285,0.9362169959481724
X4,0.6550080980335491,0.6222749762344266,0.6630828345155169,0.7198590001466469,0.7911386856970762,0.7310528745787728,0.8962415623676934,0.33288695802954543,0.3381190716847695,1.1062242889056653
X5,0.9334779382052883,0.5568437921803437,0.6206652402369095,1.0940789935803963,1.66674483103571,0.9344692526959036,0.1251845921451616,0.04064257888500057,0.0381459149425837,0.03835202189121895
X6,0.3951735691130315,0.446096280573871,0.8258068819382764,1.5249561626546244,2.145800876115824,0.6839207493804776,2.237156311200415,1.1807419443088667,1.1163531401388143,0.8165467299155331
X7,0.41044813517893586,0.4043799413601351,0.3756371203552051,0.7845878495720622,2.3822429396990117,2.6951594711354976,2.9626011501085285,0.9234441729643378,0.244541915869816,2.791631663276366
X8,0.9454256082180832,0.843178089550429,0.7752116809996202,1.3680160131418249,1.7655193195151841,1.9564355865122156,2.524912891334019,2.85206191902898,2.540623204433576,3.432612320705188
X9,1.2766139761803865,2.277361166910526,2.088683008025572,1.1251648117260467,1.3197975696587243,1.7601957660045138,1.9165339302383786,2.7140695884221393,3.1865820771735347,3.280473347763974
