,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9
X0,0.8102261569089932,0.6916449193492437,0.5419237381006811,0.6702499216277211,0.5459396290390526,0.3736853933847692,0.6151045439663223,0.8571522023712094,1.0675906327738043,1.7122387150772893
X1,0.7412643935741101,0.6282416589592886,0.6924558064017063,1.1006510672971719,0.28850557236400054,0.3730732000713776,0.5685881743036785,0.7993039861293293,1.1908458263422137,1.7183491636435975
X2,0.6129009961493536,1.057525270962581,0.4479662924631822,0.4524094009029287,0.5491348727621789,1.02240655436618,0.7313789191903273,1.0327406254008908,1.4025858703276248,2.234848342672103
X3,0.43926225604740926,0.13598499447663498,0.14830393382182971,0.1417015896930893,0.19900910661875293,1.018597007265075,0.9586510277453059,0.23565418449379716,0.1282517654858848,1.2453007976538475
X4,0.46051128750652187,0.5099903674972975,0.6145843129775536,0.720200139899036,0.8035789237447671,0.6688477950499419,0.7643896937386593,0.14979221205223384,0.1663766826360645,2.3078427040559295
X5,1.1001034238664453,0.49577353382732847,0.5105467537914506,1.2434720140634783,1.5925939462106953,0.9857403838336237,0.9697917449242305,0.8959769913091744,0.061982082659386234,2.1706845624520574
X6,0.3658100109053613,0.5204656712950498,0.9766215056792837,1.5922204261647936,1.7435314862026086,0.8653879589259517,2.657913804811423,2.297974691226669,1.0573566325192025,0.8064429421729727
X7,0.34812091745433105,0.355261077694086,0.43540144106400647,0.7157964684358614,2.185844797173697,2.714150588090592,2.3344228195829295,1.1405444335284367,1.2896428103566777,4.977186347244304
X8,0.990629964155202,1.1068082311972665,0.8474248089878893,1.293932621167509,1.7024396440583793,2.0455499388232177,2.2601404810163253,2.7742905480852387,3.5288084264829,4.32367526247406
X9,1.6193557900434647,1.4768955098419863,1.5649388951125978,1.148118174534859,1.4618326964479877,1.585571129898494,1.6943510830693387,1.4865641890535009,3.327854113318248,3.9897772437777657
