,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9
X0,1.3618624685176408,0.7839747217876747,0.6125762174476856,0.7069852190506808,0.6957815681026134,0.9144316422171969,1.194604619730631,1.5895134300845575,1.975825136918121,2.3088401414893354
X1,0.41615736584005003,0.6273993865587917,0.46291724968212206,0.7464961927670672,0.5240808264218257,1.1664205751079628,1.5333083081520025,2.0950702795123193,2.408463562288423,2.665261862009863
X2,0.43094979240881487,0.6092728340086334,0.5906012039291677,0.6337511191455394,0.6182642817870321,1.3389138779453695,1.5803875902729634,2.0790143178601004,2.599659975615906,2.644995281570755
X3,0.2111363076715326,0.15011259575394217,0.15968298944322332,0.12361752496132328,0.12774579482003834,0.594746767088686,1.71075481142949,1.9750554406674121,0.5370928565495016,2.7783396030665255
X4,0.5232808926083096,0.5811702995567981,0.5993760168652592,0.6965359111360001,0.7514148845273341,0.7186731138404278,0.7868780780776959,0.18934092480711048,0.1079379243652942,3.190766331844334
X5,0.6837933365727952,0.5113076684645468,0.6118326095383159,0.7661881248470876,1.5654282594731825,0.7456376486219051,2.4543733125314273,0.06602497599202899,0.07453224195553358,2.1918950627291998
X6,0.42950436290376925,0.4541731615175533,0.647555908490574,1.753599543053948,2.014048712352827,0.7340895900362164,2.8066169712152154,0.9440816654359782,0.043209457370170935,0.8088014508349112
X7,0.4265879436022664,0.4053484845901059,0.5057202877458371,0.6512702574436122,2.4861707103026167,3.219727576881909,4.053619844856256,0.568081438351644,0.0989999915077289,4.8026401717917375
X8,0.7501801833887607,0.627735277292144,0.7741408434944411,1.6105219979401357,1.9752500398429893,2.749772649512768,3.2627792949181007,3.3586931366443946,4.4288862038774575,4.566865260775517
X9,1.8016926605283918,1.370945489885047,1.3056977752973458,1.146057462023238,1.1555165330230899,1.7345114874966163,2.76101620039983,2.9960069791005446,3.4938537795280915,4.449692347016175
